player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation
00-0040078,Brashard Smith,RB,KC,KC,17,22,0,228,63.3,3.72352941176,35,25,44,-0.513190074727,58.462144817,8.91295064435,5.3833796728,-4.83785518299,Similar to 2025,0,134.526869522,59.4255661758,6.2650237708,239,63,0.528712871287,0.511811023622,Starter/Flex,Limited RB usage,Low,Low,Stable Option,52.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 58.5 PPR points vs 63.3 in 2025 (-4.8). Usage: Limited RB usage. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 8.9 projected games at 5.4 PPR/game. Reasonable model range: 0-135 PPR.
00-0040198,Ollie Gordon II,RB,MIA,MIA,17,21,0,179,54.1,3.18235294118,9,7,70,-0.73996210314,58.1578787544,10.057113305,5.08315846666,4.05787875439,Similar to 2025,0,134.282717867,59.4725305564,6.69585680232,240,64,0.526732673267,0.503937007874,Starter/Flex,Limited RB usage,Low,Low,Stable Option,51.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 58.2 PPR points vs 54.1 in 2025 (+4.1). Usage: Limited RB usage. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.1 projected games at 5.1 PPR/game. Reasonable model range: 0-134 PPR.
00-0035644,Noah Fant,TE,CIN,CIN,13,28,6,20,74.8,5.75384615385,41,34,0,-1.41516096761,57.5892433075,9.54381668222,5.24675035757,-17.2107566925,Similar to 2025,0,133.522675322,59.3229937613,5.20290268397,241,42,0.524752475248,0.627272727273,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,75.5,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 57.6 PPR points vs 74.8 in 2025 (-17.2). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 9.5 projected games at 5.2 PPR/game. Reasonable model range: 0-134 PPR.
00-0038115,Daniel Bellinger,TE,NYG,NYG,13,25,3,112,59.6,4.58461538462,26,19,0,0.960210977871,57.350504166,8.86758868676,4.7099201348,-2.24949583403,Similar to 2025,0,133.46292625,59.4628297534,6.60913986952,242,43,0.522772277228,0.618181818182,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,63.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 57.4 PPR points vs 59.6 in 2025 (-2.2). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 8.9 projected games at 4.7 PPR/game. Reasonable model range: 0-133 PPR.
00-0039921,Trey Benson,RB,ARI,ARI,4,23,1,66,35.4,8.85,16,13,29,-0.335657687528,57.3392746015,6.59616679545,6.71175539835,21.9392746015,Similar to 2025,0,134.101032079,59.9701230292,10.2111832649,243,65,0.520792079208,0.496062992126,Depth/Volatile,Limited RB usage,Medium,Low,Upside Watch,25.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline; wide projection range,Projects 57.3 PPR points vs 35.4 in 2025 (+21.9). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.6 projected games at 6.7 PPR/game. Reasonable model range: 0-134 PPR.
00-0040187,Mitchell Evans,TE,CAR,CAR,14,22,0,163,48.2,3.44285714286,25,19,1,-0.257252716299,57.1436567114,13.7516167474,4.18911083971,8.94365671139,Similar to 2025,0,132.860419818,59.1537211772,2.64864807738,244,44,0.518811881188,0.609090909091,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,65.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 57.1 PPR points vs 48.2 in 2025 (+8.9). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 4.2 PPR/game. Reasonable model range: 0-133 PPR.
00-0040131,Kyle Williams,WR,NE,NE,14,23,0,69,49.2,3.51428571429,21,10,2,-0.0773264590179,56.2738975387,11.5570971162,4.11188590237,7.07389753866,Similar to 2025,0,132.743938337,59.7422193736,8.77413147943,245,94,0.516831683168,0.54854368932,Starter/Flex,Limited WR volume,Low,Low,Volatile Depth,39.9,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 56.3 PPR points vs 49.2 in 2025 (+7.1). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.6 projected games at 4.1 PPR/game. Reasonable model range: 0-133 PPR.
00-0034837,Calvin Ridley,WR,TEN,TEN,7,31,7,26,47.3,6.75714285714,36,17,0,0.0819977710805,55.5086188227,4.90743811906,6.76299163659,8.2086188227,Similar to 2025,0,133.217017434,60.709686415,13.9110974456,246,95,0.514851485149,0.543689320388,Starter/Flex,Limited WR volume,Low,Low,Volatile Depth,44.7,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline; wide projection range,Projects 55.5 PPR points vs 47.3 in 2025 (+8.2). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 4.9 projected games at 6.8 PPR/game. Reasonable model range: 0-133 PPR.
00-0037252,Greg Dulcich,TE,MIA,MIA,9,25,3,80,62.8,6.97777777778,33,26,1,0.49622394506,55.3273589283,11.8433460314,6.17138490738,-7.47264107174,Similar to 2025,0,131.698955584,59.6653098871,8.23418553668,247,45,0.512871287129,0.6,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,45.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 55.3 PPR points vs 62.8 in 2025 (-7.5). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.8 projected games at 6.2 PPR/game. Reasonable model range: 0-132 PPR.
00-0034829,Mike Gesicki,TE,CIN,CIN,12,30,7,42,70.7,5.89166666667,42,28,0,-0.298094088213,55.0326177814,9.90592023902,5.04574336244,-15.6673822186,Similar to 2025,0,130.791977284,59.1869996111,3.30961183466,248,46,0.510891089109,0.590909090909,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,83.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 55.0 PPR points vs 70.7 in 2025 (-15.7). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 9.9 projected games at 5.0 PPR/game. Reasonable model range: 0-131 PPR.
00-0040729,Jack Bech,WR,LV,LV,14,23,0,58,42.4,3.02857142857,29,20,0,-0.672871293947,54.7511172929,10.4236662733,4.49410932442,12.3511172929,Similar to 2025,0,131.59927868,60.0376260835,10.6004317496,249,96,0.508910891089,0.538834951456,Starter/Flex,Limited WR volume,Low,Low,Volatile Depth,36.2,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 54.8 PPR points vs 42.4 in 2025 (+12.4). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.4 projected games at 4.5 PPR/game. Reasonable model range: 0-132 PPR.
00-0037614,John Metchie III,WR,NYJ,NYJ/PHI,13,25,3,44,71.9,5.53076923077,48,33,3,-0.849756339859,54.7443278312,9.25927900623,4.79957012448,-17.1556721688,Similar to 2025,0,130.785672601,59.4073006012,6.08933266041,250,97,0.506930693069,0.533980582524,Starter/Flex,Limited WR volume,Low,Low,Stable Option,58.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 54.7 PPR points vs 71.9 in 2025 (-17.2). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 9.3 projected games at 4.8 PPR/game. Reasonable model range: 0-131 PPR.
00-0039144,Luke Musgrave,TE,GB,GB,13,25,2,42,49.2,3.78461538462,31,24,0,0.099477053704,54.7364283506,10.1697607372,4.21149737584,5.53642835055,Similar to 2025,0,130.84153307,59.4571130621,6.55750724048,251,47,0.50495049505,0.581818181818,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,57.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 54.7 PPR points vs 49.2 in 2025 (+5.5). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.2 projected games at 4.2 PPR/game. Reasonable model range: 0-131 PPR.
00-0029604,Kirk Cousins,QB,ATL,ATL,10,37,13,102,103.54,10.354,0,0,14,-0.354064985334,54.4258543462,3.72350762915,10.4400651623,-49.1141456538,Projected regression,0,131.975585843,60.5857277316,13.3597534523,252,43,0.50297029703,0.322580645161,Depth/Volatile,QB production profile,Low,Low,Stable Option,50.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 54.4 PPR points vs 103.5 in 2025 (-49.1). Usage: QB production profile. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 3.7 projected games at 10.4 PPR/game. Reasonable model range: 0-132 PPR.
00-0037197,Isiah Pacheco,RB,KC,KC,13,26,3,251,87.3,6.71538461538,26,19,118,-1.19273540454,54.1873956644,5.71476870807,6.40636835783,-33.1126043356,Projected regression,0,130.391106386,59.534149001,7.22270758149,253,66,0.50099009901,0.488188976378,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,61.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 54.2 PPR points vs 87.3 in 2025 (-33.1). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.7 projected games at 6.4 PPR/game. Reasonable model range: 0-130 PPR.
00-0039451,Isaiah Williams,WR,NYJ,NYJ,15,24,1,,60.7,4.04666666667,36,26,3,-0.418839983721,52.8326751943,10.3789239447,4.42122483441,-7.86732480566,Similar to 2025,0,128.720106066,59.2870553687,4.77572421934,254,98,0.49900990099,0.529126213592,Starter/Flex,Limited WR volume,Low,Low,Stable Option,62,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 52.8 PPR points vs 60.7 in 2025 (-7.9). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.4 projected games at 4.4 PPR/game. Reasonable model range: 0-129 PPR.
00-0035500,Greg Dortch,WR,ARI,ARI,12,27,6,,75.1,6.25833333333,33,29,7,-0.413719914569,52.4695454538,6.35758452063,3.57099088405,-22.6304545462,Similar to 2025,0,129.951825871,60.5330315761,13.1187087521,255,99,0.49702970297,0.52427184466,Starter/Flex,Limited WR volume,Low,Low,Stable Option,54.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 52.5 PPR points vs 75.1 in 2025 (-22.6). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 6.4 projected games at 3.6 PPR/game. Reasonable model range: 0-130 PPR.
00-0040164,Jaylin Lane,WR,WAS,WAS,15,23,0,128,51.2,3.41333333333,32,16,1,-0.850844342608,52.4189519183,11.1913116589,5.54613339411,1.21895191826,Similar to 2025,0,128.241246376,59.2361675451,4.09587023275,256,100,0.49504950495,0.519417475728,Starter/Flex,Limited WR volume,Low,Low,Stable Option,59.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 52.4 PPR points vs 51.2 in 2025 (+1.2). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.2 projected games at 5.5 PPR/game. Reasonable model range: 0-128 PPR.
00-0033307,Kendrick Bourne,WR,SF,SF,14,30,8,,92.1,6.57857142857,53,37,0,0.522979402148,51.8902863735,6.37345363702,4.98427233384,-40.2097136265,Projected regression,0,128.383172911,59.7600676077,8.89484614848,257,101,0.493069306931,0.514563106796,Starter/Flex,Limited WR volume,Low,Low,Stable Option,64.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 51.9 PPR points vs 92.1 in 2025 (-40.2). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 6.4 projected games at 5.0 PPR/game. Reasonable model range: 0-128 PPR.
00-0040739,Elijah Arroyo,TE,SEA,SEA,13,22,0,50,36.9,2.83846153846,26,15,0,-1.72296062162,51.3886032901,12.0221114025,5.75582162022,14.4886032901,Similar to 2025,0,128.970638418,60.6109649437,13.4737403471,258,48,0.491089108911,0.572727272727,Starter/Flex,Limited TE receiving volume,Low,Low,Volatile Depth,30.8,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 51.4 PPR points vs 36.9 in 2025 (+14.5). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 12.0 projected games at 5.8 PPR/game. Reasonable model range: 0-129 PPR.
00-0037666,Jalen Tolbert,WR,DAL,DAL,12,26,3,88,46.3,3.85833333333,34,18,0,-0.305198513002,51.2832371394,8.35706214156,5.79422983712,4.9832371394,Similar to 2025,0,127.092596214,59.2260617769,3.94702433837,259,102,0.489108910891,0.509708737864,Starter/Flex,Limited WR volume,Low,Low,Stable Option,67.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 51.3 PPR points vs 46.3 in 2025 (+5.0). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 8.4 projected games at 5.8 PPR/game. Reasonable model range: 0-127 PPR.
00-0033526,Samaje Perine,RB,CIN,CIN,15,30,8,114,77.9,5.19333333333,21,17,84,0.128700052918,50.8986498382,6.96211749947,5.94920817999,-27.0013501618,Similar to 2025,0,126.807207687,59.3035608191,4.97643781765,260,67,0.487128712871,0.48031496063,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,79.6,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 50.9 PPR points vs 77.9 in 2025 (-27.0). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.0 projected games at 5.9 PPR/game. Reasonable model range: 0-127 PPR.
00-0039074,Davis Allen,TE,LA,LA,15,24,2,175,62.8,4.18666666667,33,24,0,-0.227532673692,49.8314543677,12.395660151,4.5531824934,-12.9685456323,Similar to 2025,0,125.560084242,59.1629920894,2.84819952033,261,49,0.485148514851,0.563636363636,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,78.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 49.8 PPR points vs 62.8 in 2025 (-13.0). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 12.4 projected games at 4.6 PPR/game. Reasonable model range: 0-126 PPR.
00-0040644,Trevor Etienne,RB,CAR,CAR,17,21,0,114,13.7,0.805882352941,3,3,20,0.187607126386,49.7015168365,11.3486353262,3.48050760007,36.0015168365,Projected increase,0,126.640310881,60.1084328475,10.9943761496,262,68,0.483168316832,0.472440944882,Depth/Volatile,Limited RB usage,Medium,Low,Upside Watch,40.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 49.7 PPR points vs 13.7 in 2025 (+36.0). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 11.3 projected games at 3.5 PPR/game. Reasonable model range: 0-127 PPR.
00-0038551,Kendre Miller,RB,NO,NO,7,23,2,71,33.3,4.75714285714,5,5,47,0.0901354359711,49.490617929,5.80106888467,6.97060178037,16.190617929,Similar to 2025,0,125.823978598,59.6354380224,8.01486591631,263,69,0.481188118812,0.464566929134,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,42.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 49.5 PPR points vs 33.3 in 2025 (+16.2). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.8 projected games at 7.0 PPR/game. Reasonable model range: 0-126 PPR.
00-0038979,Cedric Tillman,WR,CLE,CLE,12,25,2,74,60,5,39,21,0,-0.219587748095,49.4742846602,7.53039881211,5.22641444082,-10.5257153398,Similar to 2025,0,125.342407768,59.2719711783,4.5846673704,264,103,0.479207920792,0.504854368932,Starter/Flex,Limited WR volume,Low,Low,Stable Option,63.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 49.5 PPR points vs 60.0 in 2025 (-10.5). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 7.5 projected games at 5.2 PPR/game. Reasonable model range: 0-125 PPR.
00-0036988,Josh Palmer,WR,BUF,BUF,12,26,4,77,52.3,4.35833333333,37,22,0,-0.208132901183,49.1718672625,7.47175152972,6.11323285918,-3.12813273746,Similar to 2025,0,124.86489616,59.135178826,2.19590125302,265,104,0.477227722772,0.5,Starter/Flex,Limited WR volume,Low,Low,Stable Option,88.7,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 49.2 PPR points vs 52.3 in 2025 (-3.1). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 7.5 projected games at 6.1 PPR/game. Reasonable model range: 0-125 PPR.
00-0040466,Raheim Sanders,RB,CLE,CLE,4,23,0,,20.3,5.075,4,3,27,0.54983506843,48.9276432566,4.60061755853,6.09854083262,28.6276432566,Similar to 2025,0,126.927238261,60.9371835972,14.8725570191,266,70,0.475247524752,0.456692913386,Depth/Volatile,Limited RB usage,Medium,Low,Upside Watch,13.7,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline; wide projection range,Projects 48.9 PPR points vs 20.3 in 2025 (+28.6). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.6 projected games at 6.1 PPR/game. Reasonable model range: 0-127 PPR.
00-0039874,Jaylen Wright,RB,MIA,MIA,9,22,1,120,48.2,5.35555555556,9,5,70,-0.257964935131,48.8555161988,8.21981633946,4.96256446131,0.655516198772,Similar to 2025,0,124.631136773,59.1997035733,3.52951989619,267,71,0.473267326733,0.448818897638,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,58.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 48.9 PPR points vs 48.2 in 2025 (+0.7). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.2 projected games at 5.0 PPR/game. Reasonable model range: 0-125 PPR.
00-0030564,DeAndre Hopkins,WR,BAL,BAL,17,33,12,27,67,3.94117647059,39,22,0,-0.0649314426012,48.7278614878,9.12816663035,4.41785651339,-18.2721385122,Similar to 2025,0,124.667217181,59.3276216351,5.25540639788,268,105,0.471287128713,0.495145631068,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,81.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 48.7 PPR points vs 67.0 in 2025 (-18.3). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 9.1 projected games at 4.4 PPR/game. Reasonable model range: 0-125 PPR.
00-0040194,Jackson Hawes,TE,BUF,BUF,13,25,0,173,52.7,4.05384615385,19,16,0,0.423787516659,48.652045217,11.6803811945,4.49565847973,-4.04795478296,Similar to 2025,0,124.545439996,59.2917146708,4.8332221276,269,50,0.469306930693,0.554545454545,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,51.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 48.7 PPR points vs 52.7 in 2025 (-4.0). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.7 projected games at 4.5 PPR/game. Reasonable model range: 0-125 PPR.
00-0040206,Riley Leonard,QB,IND,IND,5,23,0,189,31,6.2,0,0,6,-0.345420185575,48.5679843007,5.0414149538,8.13093877155,17.5679843007,Similar to 2025,0,124.847804831,59.5936097891,7.6974629084,270,44,0.467326732673,0.306451612903,Depth/Volatile,QB production profile,Low,Low,Volatile Depth,27.4,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 48.6 PPR points vs 31.0 in 2025 (+17.6). Usage: QB production profile. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.0 projected games at 8.1 PPR/game. Reasonable model range: 0-125 PPR.
00-0039424,Devaughn Vele,WR,NO,NO,9,28,1,235,66.3,7.36666666667,39,25,0,0.325131556156,48.2051785323,7.16915163356,6.34037996481,-18.0948214677,Similar to 2025,0,124.487328337,59.5954295348,7.7115386899,271,106,0.465346534653,0.490291262136,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,40.7,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 48.2 PPR points vs 66.3 in 2025 (-18.1). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.2 projected games at 6.3 PPR/game. Reasonable model range: 0-124 PPR.
00-0034975,Justice Hill,RB,BAL,BAL,10,28,6,113,65.2,6.52,27,21,18,0.300228813263,47.7110774015,8.52397470093,5.48819213031,-17.4889225985,Similar to 2025,0,123.405596831,59.136343304,2.22703994239,272,72,0.463366336634,0.44094488189,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,85.1,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 47.7 PPR points vs 65.2 in 2025 (-17.5). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.5 projected games at 5.5 PPR/game. Reasonable model range: 0-123 PPR.
00-0039920,Malachi Corley,WR,CLE,CLE,12,23,1,65,31.6,2.63333333333,14,11,13,-0.348531978037,46.1671083635,11.3867991537,3.95368261289,14.5671083635,Similar to 2025,0,122.905858032,59.9521481783,10.105081827,273,107,0.461386138614,0.485436893204,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,40,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 46.2 PPR points vs 31.6 in 2025 (+14.6). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 11.4 projected games at 4.0 PPR/game. Reasonable model range: 0-123 PPR.
00-0038705,Emari Demercado,RB,ARI,ARI,12,26,2,,58.3,4.85833333333,20,13,44,-0.353364770005,45.9312592767,7.6327207151,5.28373886921,-12.3687407233,Similar to 2025,0,121.634294103,59.1429959577,2.39720219944,274,73,0.459405940594,0.433070866142,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,75.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 45.9 PPR points vs 58.3 in 2025 (-12.4). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.6 projected games at 5.3 PPR/game. Reasonable model range: 0-122 PPR.
00-0040586,Jaydon Blue,RB,DAL,DAL,5,21,0,149,20.4,4.08,1,1,38,-0.278071317418,45.0872239657,3.38933455552,6.33615095635,24.6872239657,Similar to 2025,0,123.202923561,61.0278903092,15.2399476091,275,74,0.457425742574,0.425196850394,Depth/Volatile,Limited RB usage,Medium,Low,Upside Watch,15.2,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline; wide projection range,Projects 45.1 PPR points vs 20.4 in 2025 (+24.7). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 3.4 projected games at 6.3 PPR/game. Reasonable model range: 0-123 PPR.
00-0039739,Roman Wilson,WR,PIT,PIT,9,24,1,84,38.6,4.28888888889,21,12,0,-0.349791476122,44.6323572447,8.23624554776,4.71855025228,6.03235724466,Similar to 2025,0,120.474614705,59.2517636412,4.31556509926,276,108,0.455445544554,0.480582524272,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,47.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 44.6 PPR points vs 38.6 in 2025 (+6.0). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.2 projected games at 4.7 PPR/game. Reasonable model range: 0-120 PPR.
00-0031610,Darren Waller,TE,MIA,MIA,9,33,10,204,88.7,9.85555555556,34,24,1,1.37724630468,44.5889255928,5.91775517315,5.37848431918,-44.1110744072,Projected regression,0,121.305235439,59.9346170676,10.0005465134,277,51,0.453465346535,0.545454545455,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,53.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 44.6 PPR points vs 88.7 in 2025 (-44.1). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 5.9 projected games at 5.4 PPR/game. Reasonable model range: 0-121 PPR.
