player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation,predicted_p_plays_meaningfully,is_rookie_projection
00-0033288,George Kittle,TE,SF,SF,11,32,8,146,161.5,14.6818181818,69,57,1,2.53080428969,144.530958859,11.528094486,12.1290243008,-16.9690411411,Similar to 2025,67.1614149611,221.900502757,60.4449561702,12.7061140381,84,7,0.856401384083,0.953846153846,Elite Fantasy Profile,Regular receiving TE,Low,Low,Core Starter,51.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 144.5 PPR points vs 161.5 in 2025 (-17.0). Usage: Regular receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 11.5 projected games at 12.1 PPR/game. Reasonable model range: 67-222 PPR.,,False
00-0031588,Stefon Diggs,WR,NE,NE,17,32,10,146,210.3,12.3705882353,102,85,0,3.16196214696,142.928608288,13.4638578398,11.9898933835,-67.3713917117,Projected regression,65.2170112422,220.640205334,60.7121851922,13.9219983604,85,33,0.854671280277,0.867219917012,Strong Starter,Regular WR target volume,Low,High,Regression Watch,61.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 142.9 PPR points vs 210.3 in 2025 (-67.4). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.5 projected games at 12.0 PPR/game. Reasonable model range: 65-221 PPR.,,False
00-0040663,Harold Fannin Jr.,TE,CLE,CLE,16,21,0,67,186.4,11.65,107,72,7,-0.626640874927,142.427001764,12.6880886694,11.5745774339,-43.9729982364,Projected regression,65.2831169591,219.570886568,60.2686600035,11.8390872177,86,8,0.852941176471,0.946153846154,Elite Fantasy Profile,High-volume receiving TE,Medium,Medium,Elite Upside,36.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 142.4 PPR points vs 186.4 in 2025 (-44.0). Usage: High-volume receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 12.7 projected games at 11.6 PPR/game. Reasonable model range: 65-220 PPR.,,False
00-0040666,Omarion Hampton,RB,LAC,LAC,9,22,0,22,135.7,15.0777777778,35,32,124,0.254610333043,141.825447455,13.6841072422,14.2921553703,6.12544745479,Similar to 2025,59.181169338,224.469725572,64.5658422787,26.0115473721,87,23,0.851211072664,0.841726618705,Strong Starter,Limited RB usage,Medium,Low,Upside Watch,17.1,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 141.8 PPR points vs 135.7 in 2025 (+6.1). Usage: Limited RB usage. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.7 projected games at 14.3 PPR/game. Reasonable model range: 59-224 PPR.,,False
00-0039919,Rome Odunze,WR,CHI,CHI,12,23,1,9,146.1,12.175,90,44,0,0.541297682559,140.123749794,12.6181066135,12.7730621372,-5.97625020643,Similar to 2025,62.7746220532,217.472877534,60.4290060472,12.6300189778,88,34,0.849480968858,0.863070539419,Strong Starter,Regular WR target volume,Medium,Low,Upside Watch,34.7,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 140.1 PPR points vs 146.1 in 2025 (-6.0). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.6 projected games at 12.8 PPR/game. Reasonable model range: 63-217 PPR.,,False
00-0040730,RJ Harvey,RB,DEN,DEN,17,24,0,60,206.6,12.1529411765,58,47,146,0.0459290897006,139.616586529,13.9280842255,12.0054265347,-66.9834134709,Projected regression,59.655266808,219.57790625,62.4697810321,20.2565088239,89,24,0.847750865052,0.834532374101,Strong Starter,Receiving-heavy RB,Low,High,Regression Watch,32.6,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 139.6 PPR points vs 206.6 in 2025 (-67.0). Usage: Receiving-heavy RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.9 projected games at 12.0 PPR/game. Reasonable model range: 60-220 PPR.,,False
00-0040784,Quinshon Judkins,RB,CLE,CLE,14,22,0,36,169.8,12.1285714286,36,26,230,-2.39416808556,138.134007881,13.2051799487,12.4918671818,-31.6659921188,Projected regression,55.8047758395,220.463239923,64.3197125326,25.3944487596,90,25,0.846020761246,0.827338129496,Strong Starter,Rush-volume RB,Medium,Medium,Upside Watch,26.2,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 138.1 PPR points vs 169.8 in 2025 (-31.7). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.2 projected games at 12.5 PPR/game. Reasonable model range: 56-220 PPR.,,False
00-0039165,Zach Charbonnet,RB,SEA,SEA,16,24,2,52,181.4,11.3375,24,20,184,0.330119801751,138.035662432,13.6219074455,9.13367413897,-43.3643375681,Projected regression,61.7330286922,214.338296172,59.6114326092,7.83425205435,91,26,0.844290657439,0.820143884892,Strong Starter,Rush-volume RB,Medium,Medium,Upside Watch,56.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 138.0 PPR points vs 181.4 in 2025 (-43.4). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.6 projected games at 9.1 PPR/game. Reasonable model range: 62-214 PPR.,,False
00-0035719,Deebo Samuel Sr.,WR,WAS,WAS,16,29,6,36,188.2,11.7625,99,72,17,0.375563485606,134.583314587,12.0237247889,7.84049875374,-53.6166854133,Projected regression,55.915185414,213.25144376,61.4594759162,16.8854904409,92,35,0.842560553633,0.858921161826,Strong Starter,Regular WR target volume,Low,Medium,Slump Watch,57.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 134.6 PPR points vs 188.2 in 2025 (-53.6). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.0 projected games at 7.8 PPR/game. Reasonable model range: 56-213 PPR.,,False
00-0041029,Jordyn Tyson,WR,NOR,,0,,0,8,,,,,,,133.897997425,11.0981347935,12.0643232274,,Rookie — no 2025 comparison,84.2863096225,184.414741924,39.1126688678,,93,36,0.840830449827,0.854771784232,Strong Starter,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,40.7,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (8 overall pick): 133.9 PPR points in 2026. Modeled 100% chance of playing a meaningful role (4+ games). Two-stage context: 11.1 projected games at 12.1 PPR/game if he plays. Reasonable model range: 84-184 PPR. No 2025 NFL history to compare against.,0.99999777299,True
00-0037816,Romeo Doubs,WR,GB,GB,16,25,3,132,165.4,10.3375,85,55,0,1.26973456346,133.540512169,13.2660747265,9.76284193588,-31.8594878314,Projected regression,57.2383839169,209.84264042,59.6110376967,7.83124656781,94,37,0.839100346021,0.850622406639,Strong Starter,Regular WR target volume,Medium,Medium,Upside Watch,62.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 133.5 PPR points vs 165.4 in 2025 (-31.9). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.3 projected games at 9.8 PPR/game. Reasonable model range: 57-210 PPR.,,False
00-0039894,Xavier Worthy,WR,KC,KC,14,22,1,28,109.9,7.85,73,42,11,0.409944788295,133.531210308,13.0193427502,11.0234818092,23.631210308,Similar to 2025,57.5318945701,209.530526046,59.3744654202,5.76018675623,95,38,0.837370242215,0.846473029046,Strong Starter,Limited WR volume,Medium,Low,Upside Watch,52.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 133.5 PPR points vs 109.9 in 2025 (+23.6). Usage: Limited WR volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.0 projected games at 11.0 PPR/game. Reasonable model range: 58-210 PPR.,,False
00-0038996,Tucker Kraft,TE,GB,GB,8,25,2,78,117.2,14.65,44,32,1,2.05494690857,133.490465603,11.5502507563,9.55664428905,16.2904656034,Similar to 2025,56.443854841,210.537076366,60.1926646582,11.4459375405,96,9,0.835640138408,0.938461538462,Elite Fantasy Profile,Limited TE receiving volume,Medium,Low,Elite Upside,35.3,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 133.5 PPR points vs 117.2 in 2025 (+16.3). Usage: Limited TE receiving volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 11.6 projected games at 9.6 PPR/game. Reasonable model range: 56-211 PPR.,,False
00-0039067,Rashee Rice,WR,KC,KC,8,25,2,55,150.1,18.7625,78,53,5,0.381827227457,132.955785447,12.4467176171,14.2829582865,-17.1442145534,Similar to 2025,50.3856622017,215.525908691,64.5079087851,25.8674100628,97,39,0.833910034602,0.842323651452,Strong Starter,Moderate WR receiving role,Medium,Low,Upside Watch,27.9,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 133.0 PPR points vs 150.1 in 2025 (-17.1). Usage: Moderate WR receiving role. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.4 projected games at 14.3 PPR/game. Reasonable model range: 50-216 PPR.,,False
00-0038041,Jake Ferguson,TE,DAL,DAL,17,26,3,129,188.1,11.0647058824,102,82,1,0.667849272624,132.750330316,14.3360840655,9.60010831342,-55.3496696839,Projected regression,56.9475415355,208.553119097,59.2209287349,3.86923865304,98,10,0.832179930796,0.930769230769,Elite Fantasy Profile,High-volume receiving TE,Low,Medium,Core Starter,78.5,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 132.8 PPR points vs 188.1 in 2025 (-55.3). Usage: High-volume receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.3 projected games at 9.6 PPR/game. Reasonable model range: 57-209 PPR.,,False
00-0037261,Khalil Shakir,WR,BUF,BUF,16,25,3,148,166.4,10.4,95,72,1,-0.173539789563,132.51874401,12.4975241182,9.92394973543,-33.8812559898,Projected regression,56.2417037162,208.795784304,59.5914377297,7.68062876507,99,40,0.83044982699,0.838174273859,Strong Starter,Regular WR target volume,Medium,Medium,Upside Watch,63.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 132.5 PPR points vs 166.4 in 2025 (-33.9). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.5 projected games at 9.9 PPR/game. Reasonable model range: 56-209 PPR.,,False
00-0033119,Jacoby Brissett,QB,ARI,ARI,14,33,9,91,227.44,16.2457142857,0,0,38,-0.209011107471,132.273042229,9.61364028777,13.6890514717,-95.1669577715,Projected regression,49.9051528023,214.640931655,64.3499136142,25.4708458771,100,24,0.828719723183,0.661764705882,Starter/Flex,QB production profile,Low,High,Regression Watch,51.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 132.3 PPR points vs 227.4 in 2025 (-95.2). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 9.6 projected games at 13.7 PPR/game. Reasonable model range: 50-215 PPR.,,False
00-0040743,Tyler Shough,QB,NO,NO,11,26,0,40,157.96,14.36,0,0,45,-0.231027526137,132.240456861,10.0727004624,13.4520690538,-25.7195431391,Similar to 2025,55.6114032518,208.86951047,59.8664481322,9.58353898579,101,25,0.826989619377,0.647058823529,Starter/Flex,QB production profile,Low,Low,Volatile Depth,31.3,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 132.2 PPR points vs 158.0 in 2025 (-25.7). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.1 projected games at 13.5 PPR/game. Reasonable model range: 56-209 PPR.,,False
00-0030506,Travis Kelce,TE,KC,KC,17,36,12,63,193.2,11.3647058824,108,76,1,2.06149666964,132.172818311,14.5583725443,8.7872430036,-61.027181689,Projected regression,55.911134874,208.434501748,59.5794401852,7.58698229268,102,11,0.825259515571,0.923076923077,Elite Fantasy Profile,High-volume receiving TE,Low,Medium,Core Starter,71.5,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 132.2 PPR points vs 193.2 in 2025 (-61.0). Usage: High-volume receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.6 projected games at 8.8 PPR/game. Reasonable model range: 56-208 PPR.,,False
00-0023459,Aaron Rodgers,QB,PIT,PIT,16,42,20,24,227.08,14.1925,1,1,21,0.162250173368,131.520002865,9.58600990121,12.0848326878,-95.5599971348,Projected regression,54.5872296576,208.452776073,60.1037290684,10.9686305189,103,26,0.823529411765,0.632352941176,Starter/Flex,QB production profile,Low,High,Regression Watch,62.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 131.5 PPR points vs 227.1 in 2025 (-95.6). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 9.6 projected games at 12.1 PPR/game. Reasonable model range: 55-208 PPR.,,False
00-0038606,Parker Washington,WR,JAX,JAX,16,23,2,185,184.7,11.54375,95,58,7,0.933415891342,131.105534355,14.1024120287,10.3127080227,-53.5944656452,Projected regression,54.9801910695,207.23087764,59.4729244416,6.69935438457,104,41,0.821799307958,0.834024896266,Strong Starter,Regular WR target volume,Medium,Medium,Upside Watch,59.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 131.1 PPR points vs 184.7 in 2025 (-53.6). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 14.1 projected games at 10.3 PPR/game. Reasonable model range: 55-207 PPR.,,False
00-0034960,Jakobi Meyers,WR,JAX,JAX/LV,16,29,6,,175.8,10.9875,110,75,5,-0.0564680757686,130.551702545,10.1420424194,9.3750093258,-45.2482974549,Projected regression,51.7457278335,209.357677257,61.5671677435,17.2733537995,105,42,0.820069204152,0.829875518672,Strong Starter,Regular WR target volume,Low,Medium,Slump Watch,57.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 130.6 PPR points vs 175.8 in 2025 (-45.2). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 10.1 projected games at 9.4 PPR/game. Reasonable model range: 52-209 PPR.,,False
00-0040676,Cam Ward,QB,TEN,TEN,17,23,0,1,186.66,10.98,0,0,39,-2.19170791465,130.511575804,14.7316429921,14.4997706777,-56.1484241957,Projected regression,34.5640111487,226.45914046,74.9590348872,46.116260893,106,27,0.818339100346,0.617647058824,Starter/Flex,QB production profile,Low,Medium,Slump Watch,30.2,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 130.5 PPR points vs 186.7 in 2025 (-56.1). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 14.7 projected games at 14.5 PPR/game. Reasonable model range: 35-226 PPR.,,False
00-0033090,Hunter Henry,TE,NE,NE,17,31,9,35,178.8,10.5176470588,87,60,0,2.00286997585,128.93200349,15.1962914463,8.62053105007,-49.8679965101,Projected regression,51.9455854908,205.918421489,60.1456390618,11.1960040052,107,12,0.81660899654,0.915384615385,Elite Fantasy Profile,Regular receiving TE,Low,Medium,Core Starter,64.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 128.9 PPR points vs 178.8 in 2025 (-49.9). Usage: Regular receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 15.2 projected games at 8.6 PPR/game. Reasonable model range: 52-206 PPR.,,False
00-0036945,Justin Fields,QB,NYJ,NYJ,9,26,4,11,142.66,15.8511111111,1,0,71,-0.548191607258,128.497163822,7.07846139161,13.3697828848,-14.1628361776,Similar to 2025,50.2551328003,206.739194844,61.126586736,15.6304898684,108,28,0.814878892734,0.602941176471,Starter/Flex,QB production profile,Low,Low,Stable Option,46.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 128.5 PPR points vs 142.7 in 2025 (-14.2). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 7.1 projected games at 13.4 PPR/game. Reasonable model range: 50-207 PPR.,,False
00-0036919,Kenneth Gainwell,RB,PIT,PIT,17,26,4,150,221.3,13.0176470588,85,73,114,0.650995646111,128.207979266,13.5879736541,9.51619651252,-93.0920207336,Projected regression,52.1157512379,204.300207295,59.4470531473,6.46565815899,109,27,0.813148788927,0.812949640288,Strong Starter,Receiving-heavy RB,Low,High,Regression Watch,74.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 128.2 PPR points vs 221.3 in 2025 (-93.1). Usage: Receiving-heavy RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.6 projected games at 9.5 PPR/game. Reasonable model range: 52-204 PPR.,,False
00-0034351,Dallas Goedert,TE,PHI,PHI,15,30,7,49,185.1,12.34,82,60,0,1.89466117703,128.111253946,13.6741270165,8.48389860077,-56.9887460541,Projected regression,51.9896929564,204.232814935,59.469969523,6.67307145206,110,13,0.811418685121,0.907692307692,Elite Fantasy Profile,Regular receiving TE,Low,Medium,Core Starter,70.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 128.1 PPR points vs 185.1 in 2025 (-57.0). Usage: Regular receiving TE. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.7 projected games at 8.5 PPR/game. Reasonable model range: 52-204 PPR.,,False
00-0039337,Malik Nabers,WR,NYG,NYG,4,22,1,6,57.1,14.275,35,18,0,-0.443025276031,128.099755415,12.6999913515,17.6977927148,70.9997554148,Projected increase,34.9946949098,221.20481592,72.7383285195,42.4112843869,111,43,0.809688581315,0.825726141079,Strong Starter,Limited WR volume,High,Low,Breakout Target,13.6,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline; wide projection range,Projects 128.1 PPR points vs 57.1 in 2025 (+71.0). Usage: Limited WR volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.7 projected games at 17.7 PPR/game. Reasonable model range: 35-221 PPR.,,False
00-0038563,Tre Tucker,WR,LV,LV,17,24,2,100,161.7,9.51176470588,92,57,11,0.565483143909,127.137145055,14.4386919183,9.53004397324,-34.5628549453,Projected regression,51.0148718779,203.259418231,59.4705259194,6.67802820128,112,44,0.807958477509,0.821576763485,Strong Starter,Regular WR target volume,Medium,Medium,Upside Watch,61.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 127.1 PPR points vs 161.7 in 2025 (-34.6). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 14.4 projected games at 9.5 PPR/game. Reasonable model range: 51-203 PPR.,,False
00-0036972,Mac Jones,QB,SF,SF,11,27,4,15,130.04,11.8218181818,0,0,36,0.456067809968,126.611017745,7.99671915536,10.8032309648,-3.42898225537,Similar to 2025,45.0646846645,208.157350825,63.7080727189,23.8027548214,113,29,0.806228373702,0.588235294118,Starter/Flex,QB production profile,Low,Low,Stable Option,46,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 126.6 PPR points vs 130.0 in 2025 (-3.4). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 8.0 projected games at 10.8 PPR/game. Reasonable model range: 45-208 PPR.,,False
00-0034383,Dalton Schultz,TE,HOU,HOU,17,29,7,137,177.7,10.4529411765,106,82,0,1.93565621944,125.742350791,13.371983218,7.81797238274,-51.9576492093,Projected regression,48.9336450504,202.551056531,60.0068013596,10.4244336511,114,14,0.804498269896,0.9,Elite Fantasy Profile,High-volume receiving TE,Low,Medium,Core Starter,65.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 125.7 PPR points vs 177.7 in 2025 (-52.0). Usage: High-volume receiving TE. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.4 projected games at 7.8 PPR/game. Reasonable model range: 49-203 PPR.,,False
00-0035228,Kyler Murray,QB,ARI,ARI,5,28,6,1,77.78,15.556,0,0,29,-0.103831863612,125.67117988,7.50732719991,15.4316064706,47.8911798805,Projected increase,46.6534312442,204.688928517,61.7326161221,17.8540891901,115,30,0.80276816609,0.573529411765,Starter/Flex,QB production profile,High,Low,Breakout Target,37.6,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; wide projection range,Projects 125.7 PPR points vs 77.8 in 2025 (+47.9). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 7.5 projected games at 15.4 PPR/game. Reasonable model range: 47-205 PPR.,,False
00-0036040,Juwan Johnson,TE,NO,NO,17,29,5,,179.9,10.5823529412,102,77,0,1.83204194889,125.421896222,13.9488695658,7.26866970937,-54.4781037779,Projected regression,48.4982527991,202.345539645,60.0965964242,10.9294789131,116,15,0.801038062284,0.892307692308,Strong Starter,High-volume receiving TE,Low,Medium,Slump Watch,64.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 125.4 PPR points vs 179.9 in 2025 (-54.5). Usage: High-volume receiving TE. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.9 projected games at 7.3 PPR/game. Reasonable model range: 48-202 PPR.,,False
00-0040735,Luther Burden III,WR,CHI,CHI,15,22,0,39,127.9,8.52666666667,60,47,6,1.14858244997,125.382456585,12.9743531466,10.0102818936,-2.51754341468,Similar to 2025,49.6568591553,201.108054015,59.1606229922,2.79855683489,117,45,0.799307958478,0.817427385892,Strong Starter,Moderate WR receiving role,Medium,Low,Upside Watch,61.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 125.4 PPR points vs 127.9 in 2025 (-2.5). Usage: Moderate WR receiving role. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.0 projected games at 10.0 PPR/game. Reasonable model range: 50-201 PPR.,,False
00-0030279,Keenan Allen,WR,LAC,LAC,17,33,12,76,182.7,10.7470588235,122,81,0,1.28430308121,125.005785197,12.7908538156,8.77354972201,-57.6942148033,Projected regression,48.5309502714,201.480620122,59.7459647853,8.79959747161,118,46,0.797577854671,0.813278008299,Strong Starter,Alpha WR target volume,Low,Medium,Slump Watch,68.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 125.0 PPR points vs 182.7 in 2025 (-57.7). Usage: Alpha WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.8 projected games at 8.8 PPR/game. Reasonable model range: 49-201 PPR.,,False
00-0041512,Jadarian Price,RB,SEA,,0,,0,32,,,,,,,124.930840137,10.8072453304,11.55863633,,Rookie — no 2025 comparison,68.280687432,179.844697597,43.5796914707,,119,28,0.795847750865,0.805755395683,Strong Starter,Rookie RB — no NFL usage yet,Low,Low,Volatile Depth,39.4,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (32 overall pick): 124.9 PPR points in 2026. Modeled 100% chance of playing a meaningful role (4+ games). Two-stage context: 10.8 projected games at 11.6 PPR/game if he plays. Reasonable model range: 68-180 PPR. No 2025 NFL history to compare against.,0.999343403548,True
00-0035685,David Montgomery,RB,DET,DET,17,28,6,73,166.92,9.81882352941,29,24,158,0.588922834831,123.752842809,13.3103668951,8.84942778108,-43.1671571911,Projected regression,47.7634526081,199.74223301,59.3667110944,5.67970014116,120,29,0.794117647059,0.798561151079,Strong Starter,Rush-volume RB,Low,Medium,Slump Watch,77.6,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 123.8 PPR points vs 166.9 in 2025 (-43.2). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.3 projected games at 8.8 PPR/game. Reasonable model range: 48-200 PPR.,,False
00-0039793,AJ Barner,TE,SEA,SEA,17,23,1,121,147.3,8.66470588235,68,52,10,1.82923786204,123.705640059,14.5206643347,7.82278613229,-23.5943599406,Similar to 2025,47.7294293086,199.68185081,59.3564146491,5.57104725555,121,16,0.792387543253,0.884615384615,Strong Starter,Regular receiving TE,Medium,Low,Upside Watch,59.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 123.7 PPR points vs 147.3 in 2025 (-23.6). Usage: Regular receiving TE. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 14.5 projected games at 7.8 PPR/game. Reasonable model range: 48-200 PPR.,,False
00-0038997,Josh Downs,WR,IND,IND,16,24,2,79,138.4,8.65,88,58,2,-0.18735580705,122.747234026,12.8573090528,8.62400243244,-15.6527659744,Similar to 2025,46.729883899,198.764584152,59.3885547864,5.90364693656,122,47,0.790657439446,0.809128630705,Strong Starter,Regular WR target volume,Medium,Low,Upside Watch,62.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 122.7 PPR points vs 138.4 in 2025 (-15.7). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.9 projected games at 8.6 PPR/game. Reasonable model range: 47-199 PPR.,,False
